fecha_consulta,partido,liga,hora_partido,cuota_1,casa_1,cuota_X,casa_X,cuota_2,casa_2,cuota_over25,casa_over25,cuota_under25,casa_under25
2026-05-23T10:26:09,Union Saint-Gilloise vs Anderlecht,Belgian First Div,16:30,1.55,William Hill,4.17,Pinnacle,5.6,Unibet,1.8,Pinnacle,2.05,William Hill
2026-05-23T10:26:09,Club Brugge vs Gent,Belgian First Div,16:30,1.67,William Hill,4.62,Pinnacle,4.0,William Hill,,,,
2026-05-23T10:26:09,Sint Truiden vs KV Mechelen,Belgian First Div,16:30,1.79,Pinnacle,4.3,Pinnacle,3.75,Unibet,,,,
2026-05-23T10:26:09,Sao Paulo vs Botafogo,Brasileirao,20:00,1.77,Unibet,3.86,Pinnacle,4.79,Pinnacle,1.88,Unibet,2.03,Pinnacle
2026-05-23T10:26:09,Vitoria vs Internacional,Brasileirao,20:00,3.03,Pinnacle,3.2,Unibet,2.57,Pinnacle,,,,
2026-05-23T10:26:09,Mirassol vs Fluminense,Brasileirao,22:00,2.44,Pinnacle,3.15,Pinnacle,3.27,Pinnacle,,,,
2026-05-23T10:26:09,Grêmio vs Santos,Brasileirao,22:00,2.27,Pinnacle,3.32,Pinnacle,3.5,Unibet,,,,
2026-05-23T10:26:09,Flamengo vs Palmeiras,Brasileirao,00:00,1.81,Pinnacle,3.45,Unibet,5.37,Pinnacle,,,,
2026-05-23T10:26:09,Remo vs Atletico Paranaense,Brasileirao,19:00,2.69,Pinnacle,3.35,Unibet,2.74,Pinnacle,,,,
2026-05-23T10:26:09,Cruzeiro vs Chapecoense,Brasileirao,19:00,1.36,Pinnacle,5.02,Pinnacle,9.0,Unibet,,,,
2026-05-23T10:26:09,Corinthians vs Atletico Mineiro,Brasileirao,21:30,1.8,Pinnacle,3.34,Pinnacle,5.1,Pinnacle,,,,
2026-05-23T10:26:09,Vasco da Gama vs Bragantino-SP,Brasileirao,23:30,2.02,Pinnacle,3.4,Unibet,3.89,Pinnacle,,,,
2026-05-23T10:26:09,Coritiba vs Bahia,Brasileirao,23:00,2.7,Unibet,3.27,Pinnacle,2.71,Pinnacle,2.07,Unibet,1.81,Pinnacle
2026-05-23T10:26:09,Grêmio Novorizontino vs Ceará,Brasileirao B,19:00,2.06,Unibet,3.2,Unibet,4.2,Pinnacle,,,,
2026-05-23T10:26:09,Fortaleza vs Londrina,Brasileirao B,21:30,1.57,William Hill,4.0,Unibet,7.0,Unibet,,,,
2026-05-23T10:26:09,Juventude vs Sport Recife,Brasileirao B,23:30,2.27,Pinnacle,3.2,Unibet,3.57,Pinnacle,,,,
2026-05-23T10:26:09,Atletico Goianiense vs São Bernardo,Brasileirao B,19:00,1.88,Unibet,3.3,Unibet,4.72,Pinnacle,,,,
2026-05-23T10:26:09,Clube de Regatas Brasil vs Ponte Preta,Brasileirao B,19:30,1.52,Unibet,4.14,Pinnacle,6.8,Pinnacle,1.98,Pinnacle,1.88,Unibet
2026-05-23T10:26:09,América Mineiro vs Vila Nova,Brasileirao B,21:30,2.18,Pinnacle,3.28,Pinnacle,3.5,Unibet,,,,
2026-05-23T10:26:09,Avai vs Goiás,Brasileirao B,22:00,2.42,Pinnacle,3.25,Unibet,3.2,Unibet,,,,
2026-05-23T10:26:09,Operario PR vs Criciuma,Brasileirao B,23:30,2.27,Pinnacle,3.15,Unibet,3.49,Pinnacle,,,,
2026-05-23T10:26:09,Botafogo vs Athletic Club (MG),Brasileirao B,22:00,2.08,Unibet,3.16,Pinnacle,4.0,Unibet,,,,
2026-05-23T10:26:09,River Plate vs Belgrano de Cordoba,Liga Profesional,18:30,2.05,Pinnacle,3.05,Unibet,4.7,Unibet,,,,
2026-05-23T10:26:09,Pumas vs Cruz Azul,Liga MX,01:00,2.86,Pinnacle,3.3,Pinnacle,2.53,Pinnacle,1.96,Pinnacle,1.98,Unibet
2026-05-23T10:26:09,St. Louis City SC vs Austin FC,MLS,18:45,1.69,Pinnacle,4.21,Pinnacle,4.84,Pinnacle,,,,
2026-05-23T10:26:09,Minnesota United FC vs Real Salt Lake,MLS,20:30,2.18,Pinnacle,3.7,Unibet,3.37,Pinnacle,,,,
2026-05-23T10:26:09,D.C. United vs CF Montreal,MLS,23:30,2.04,Pinnacle,3.83,Pinnacle,3.8,Unibet,,,,
2026-05-23T10:26:09,Charlotte FC vs New England Revolution,MLS,23:30,1.85,Pinnacle,3.98,Pinnacle,4.09,Pinnacle,,,,
2026-05-23T10:26:09,FC Cincinnati vs Orlando City SC,MLS,23:30,1.71,Pinnacle,4.68,Pinnacle,4.4,Unibet,,,,
2026-05-23T10:26:09,Chicago Fire vs Toronto FC,MLS,00:30,1.49,Pinnacle,4.93,Pinnacle,6.04,Pinnacle,,,,
2026-05-23T10:26:09,Nashville SC vs New York City FC,MLS,00:30,1.75,Pinnacle,3.94,Pinnacle,4.75,Pinnacle,1.86,Pinnacle,2.05,Unibet
2026-05-23T10:26:09,Sporting Kansas City vs New York Red Bulls,MLS,00:30,3.08,Pinnacle,4.11,Pinnacle,2.14,Pinnacle,,,,
2026-05-23T10:26:09,Colorado Rapids vs FC Dallas,MLS,01:30,2.37,Pinnacle,3.85,Pinnacle,2.84,Pinnacle,,,,
2026-05-23T10:26:09,Portland Timbers vs San Jose Earthquakes,MLS,01:30,2.52,Pinnacle,4.0,Pinnacle,2.58,Pinnacle,,,,
2026-05-23T10:26:09,San Diego FC vs Vancouver Whitecaps FC,MLS,01:30,3.51,Pinnacle,4.11,Pinnacle,1.97,Pinnacle,,,,
2026-05-23T10:26:09,LA Galaxy vs Houston Dynamo,MLS,02:30,2.16,Pinnacle,3.7,Unibet,3.37,Pinnacle,,,,
2026-05-23T10:26:09,Columbus Crew SC vs Atlanta United FC,MLS,21:00,1.52,Pinnacle,4.53,Pinnacle,6.0,Unibet,,,,
2026-05-23T10:26:09,Inter Miami CF vs Philadelphia Union,MLS,23:00,1.45,Pinnacle,5.29,Pinnacle,6.5,Unibet,,,,
2026-05-23T10:26:09,Los Angeles FC vs Seattle Sounders FC,MLS,01:15,1.91,William Hill,3.83,Pinnacle,3.75,Unibet,,,,
2026-05-23T10:26:09,Audax Italiano vs Cobresal,Campeonato Chileno,16:30,1.83,Unibet,3.92,Pinnacle,4.47,Pinnacle,,,,
2026-05-23T10:26:09,Ñublense vs Universidad de Concepción,Campeonato Chileno,19:00,1.7,Unibet,3.93,Pinnacle,5.32,Pinnacle,2.02,Pinnacle,1.85,Pinnacle
2026-05-23T10:26:09,Union La Calera vs Palestino,Campeonato Chileno,00:00,2.7,Unibet,3.51,Pinnacle,2.71,Pinnacle,1.94,Unibet,1.93,Pinnacle
2026-05-23T10:26:09,Deportes Concepción vs Huachipato,Campeonato Chileno,16:30,2.18,Unibet,3.31,Pinnacle,3.48,Pinnacle,,,,
2026-05-23T10:26:09,La Serena vs Deportes Limache,Campeonato Chileno,19:00,2.48,Pinnacle,3.45,Pinnacle,2.76,Pinnacle,,,,
2026-05-23T10:26:09,Universidad Católica (CHI) vs Colo Colo,Campeonato Chileno,22:00,2.61,Pinnacle,3.2,Unibet,2.8,Unibet,,,,
2026-05-23T10:26:09,Fagiano Okayama vs Cerezo Osaka,J-League,03:55,2.82,Pinnacle,3.37,Pinnacle,2.55,Pinnacle,1.94,Pinnacle,1.91,Pinnacle
2026-05-23T10:26:09,Mito HollyHock vs Kawasaki Frontale,J-League,05:00,3.17,Pinnacle,3.4,Pinnacle,2.3,Pinnacle,1.88,Pinnacle,1.97,Pinnacle
2026-05-23T10:26:09,Tokyo Verdy vs Yokohama F Marinos,J-League,05:00,2.71,Pinnacle,3.07,Pinnacle,2.86,Pinnacle,,,,
2026-05-23T10:26:09,Shimizu S Pulse vs Gamba Osaka,J-League,08:00,2.9,Pinnacle,3.34,Pinnacle,2.49,Pinnacle,1.97,Pinnacle,1.88,Pinnacle
2026-05-23T10:26:09,Qingdao Hainiu FC vs Chongqing Tonglianglong FC,Super Liga China,09:00,2.47,Pinnacle,3.22,Pinnacle,3.04,Pinnacle,,,,
2026-05-23T10:26:09,Yunnan Yukun vs Qingdao West Coast FC,Super Liga China,11:00,1.87,Pinnacle,3.83,Pinnacle,3.96,Pinnacle,,,,
2026-05-23T10:26:09,Zhejiang vs Liaoning Tieren FC,Super Liga China,11:35,1.71,Unibet,4.38,Pinnacle,4.31,Pinnacle,,,,
2026-05-23T10:26:09,Shandong Luneng Taishan FC vs Wuhan Three Towns,Super Liga China,11:35,1.34,Unibet,5.67,Pinnacle,8.41,Pinnacle,,,,
2026-05-23T10:26:09,Shanghai Shenhua FC vs Shenzhen Peng City FC,Super Liga China,12:00,1.68,Unibet,4.4,Pinnacle,4.57,Pinnacle,,,,
2026-05-23T10:26:09,Bodø/Glimt vs SK Brann,Eliteserien,14:00,1.36,Unibet,6.18,Pinnacle,7.9,Pinnacle,,,,
2026-05-23T10:26:09,Kristiansund BK vs Viking FK,Eliteserien,16:00,6.25,Unibet,4.99,Pinnacle,1.49,Pinnacle,,,,
2026-05-23T10:26:09,IK Start vs Vålerenga,Eliteserien,12:30,2.96,Pinnacle,3.86,Pinnacle,2.23,Unibet,,,,
2026-05-23T10:26:09,Tromso vs Aalesund,Eliteserien,15:00,1.45,Pinnacle,4.81,Pinnacle,6.75,Unibet,,,,
2026-05-23T10:26:09,HamKam vs Lillestrom,Eliteserien,15:00,2.95,Unibet,3.63,Pinnacle,2.32,Pinnacle,,,,
2026-05-23T10:26:09,KFUM vs Rosenborg,Eliteserien,15:00,2.33,Unibet,3.63,Pinnacle,2.96,Pinnacle,,,,
2026-05-23T10:26:09,Sarpsborg FK vs Molde,Eliteserien,15:00,2.61,Pinnacle,3.92,Pinnacle,2.48,Unibet,,,,
2026-05-23T10:26:09,Sandefjord vs Fredrikstad FK,Eliteserien,17:15,1.85,Pinnacle,4.05,Pinnacle,3.79,Pinnacle,,,,
2026-05-23T10:26:09,Hammarby IF vs AIK,Allsvenskan,12:00,1.46,Pinnacle,4.76,Pinnacle,6.5,Unibet,,,,
2026-05-23T10:26:09,IK Sirius vs GAIS,Allsvenskan,12:00,1.75,William Hill,3.94,Pinnacle,4.7,Unibet,,,,
2026-05-23T10:26:09,Malmo FF vs Västerås SK,Allsvenskan,14:30,1.64,Pinnacle,4.11,Pinnacle,5.1,Pinnacle,,,,
2026-05-23T10:26:09,IF Elfsborg vs BK Hacken,Allsvenskan,17:00,2.86,Pinnacle,3.35,Unibet,2.44,Pinnacle,1.84,Pinnacle,2.0,Unibet
2026-05-23T10:26:09,IFK Goteborg vs Mjällby AIF,Allsvenskan,17:00,2.98,Pinnacle,3.2,Unibet,2.6,Pinnacle,2.0,William Hill,1.82,Pinnacle
2026-05-23T10:26:09,Varbergs BoIS vs GIF Sundsvall,Superettan,13:00,1.62,Unibet,3.88,Pinnacle,6.16,Pinnacle,,,,
2026-05-23T10:26:09,Sandvikens IF vs Landskrona BoIS,Superettan,15:00,2.6,Pinnacle,3.49,Pinnacle,2.7,Unibet,1.81,Pinnacle,2.14,Unibet
2026-05-23T10:26:09,IFK Norrkoping vs Östers IF,Superettan,17:05,1.62,William Hill,4.38,Pinnacle,4.7,Unibet,,,,
2026-05-23T10:26:09,Raków Częstochowa vs Arka Gdynia,Ekstraklasa,15:30,1.27,Pinnacle,5.82,Pinnacle,10.5,Unibet,,,,
2026-05-23T10:26:09,Cracovia Kraków vs Korona Kielce,Ekstraklasa,15:30,2.15,Pinnacle,2.96,Pinnacle,4.04,Pinnacle,,,,
2026-05-23T10:26:09,Pogoń Szczecin vs GKS Katowice,Ekstraklasa,15:30,2.48,Unibet,3.98,Pinnacle,2.6,Unibet,,,,
2026-05-23T10:26:09,Górnik Zabrze vs Radomiak Radom,Ekstraklasa,15:30,1.45,Unibet,4.71,Pinnacle,7.35,Pinnacle,,,,
2026-05-23T10:26:09,Jagiellonia Białystok vs Zagłębie Lubin,Ekstraklasa,15:30,1.49,Unibet,5.0,Pinnacle,7.12,Pinnacle,,,,
2026-05-23T10:26:09,Lech Poznań vs Wisła Płock,Ekstraklasa,15:30,1.36,Pinnacle,5.75,Unibet,9.0,Unibet,,,,
2026-05-23T10:26:09,Nieciecza vs Lechia Gdańsk,Ekstraklasa,15:30,3.95,Unibet,4.56,Pinnacle,1.81,Pinnacle,,,,
2026-05-23T10:26:09,Legia Warszawa vs Motor Lublin,Ekstraklasa,15:30,1.53,Unibet,4.61,Pinnacle,5.89,Pinnacle,,,,
2026-05-23T10:26:09,Widzew Łódź vs Piast Gliwice,Ekstraklasa,15:30,2.54,Pinnacle,3.2,Unibet,3.01,Pinnacle,,,,
2026-05-23T10:26:09,Derry City vs Shelbourne Dublin,League of Ireland,18:45,2.47,Pinnacle,3.31,Pinnacle,2.88,Unibet,,,,
2026-05-23T10:26:09,Bohemians vs Shamrock Rovers,League of Ireland,19:00,2.5,Pinnacle,3.35,Pinnacle,3.1,Unibet,,,,
2026-05-23T10:26:09,Cleveland Cavaliers vs New York Knicks,NBA,00:10,,,,,,,,,,
2026-05-23T10:26:09,San Antonio Spurs vs Oklahoma City Thunder,NBA,00:10,,,,,,,,,,
2026-05-23T10:26:09,Cincinnati Reds vs St. Louis Cardinals,MLB,17:11,,,,,,,,,,
2026-05-23T10:26:09,Chicago Cubs vs Houston Astros,MLB,18:21,,,,,,,,,,
2026-05-23T10:26:09,Toronto Blue Jays vs Pittsburgh Pirates,MLB,19:08,,,,,,,,,,
2026-05-23T10:26:09,Baltimore Orioles vs Detroit Tigers,MLB,20:06,,,,,,,,,,
2026-05-23T10:26:09,San Francisco Giants vs Chicago White Sox,MLB,20:06,,,,,,,,,,
2026-05-23T10:26:09,Philadelphia Phillies vs Cleveland Guardians,MLB,20:06,,,,,,,,,,
2026-05-23T10:26:09,Atlanta Braves vs Washington Nationals,MLB,20:11,,,,,,,,,,
2026-05-23T10:26:09,Boston Red Sox vs Minnesota Twins,MLB,20:11,,,,,,,,,,
2026-05-23T10:26:09,Kansas City Royals vs Seattle Mariners,MLB,20:11,,,,,,,,,,
2026-05-23T10:26:09,Miami Marlins vs New York Mets,MLB,20:11,,,,,,,,,,
2026-05-23T10:26:09,Cincinnati Reds vs St. Louis Cardinals,MLB,23:16,,,,,,,,,,
2026-05-23T10:26:09,Milwaukee Brewers vs Los Angeles Dodgers,MLB,23:16,,,,,,,,,,
2026-05-23T10:26:09,San Diego Padres vs Athletics,MLB,01:41,,,,,,,,,,
2026-05-23T10:26:09,Los Angeles Angels vs Texas Rangers,MLB,02:06,,,,,,,,,,
2026-05-23T10:26:09,Arizona Diamondbacks vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-23T10:26:09,Carolina Hurricanes vs Montréal Canadiens,NHL,23:20,,,,,,,,,,
2026-05-23T10:26:09,Vegas Golden Knights vs Colorado Avalanche,NHL,00:00,,,,,,,,,,
2026-05-24T09:12:07,Crystal Palace vs Arsenal,Premier League,15:00,4.11,Pinnacle,3.62,Pinnacle,1.96,Pinnacle,,,,
2026-05-24T09:12:07,Manchester City vs Aston Villa,Premier League,15:00,1.4,Pinnacle,5.26,Pinnacle,7.55,Pinnacle,,,,
2026-05-24T09:12:07,Nottingham Forest vs Bournemouth,Premier League,15:00,3.44,Pinnacle,3.75,Unibet,2.13,Pinnacle,,,,
2026-05-24T09:12:07,Liverpool vs Brentford,Premier League,15:00,1.91,Pinnacle,3.97,Pinnacle,3.95,Unibet,,,,
2026-05-24T09:12:07,Brighton and Hove Albion vs Manchester United,Premier League,15:00,1.93,Pinnacle,4.23,Pinnacle,3.63,Pinnacle,,,,
2026-05-24T09:12:07,Burnley vs Wolverhampton Wanderers,Premier League,15:00,2.54,Pinnacle,3.48,Pinnacle,2.88,Pinnacle,,,,
2026-05-24T09:12:07,Sunderland vs Chelsea,Premier League,15:00,3.62,Pinnacle,3.74,Pinnacle,2.06,Pinnacle,,,,
2026-05-24T09:12:07,Tottenham Hotspur vs Everton,Premier League,15:00,1.93,Pinnacle,3.59,Pinnacle,4.28,Pinnacle,1.93,Pinnacle,1.98,Pinnacle
2026-05-24T09:12:07,Fulham vs Newcastle United,Premier League,15:00,2.61,Pinnacle,3.74,Pinnacle,2.66,Pinnacle,,,,
2026-05-24T09:12:07,West Ham United vs Leeds United,Premier League,15:00,1.7,William Hill,4.27,Pinnacle,4.73,Pinnacle,,,,
2026-05-24T09:12:07,Villarreal vs Atlético Madrid,La Liga,19:00,2.56,Pinnacle,3.93,Pinnacle,2.61,Pinnacle,,,,
2026-05-24T09:12:07,SC Paderborn vs VfL Wolfsburg,Bundesliga,18:30,3.4,Unibet,3.65,Pinnacle,2.08,Pinnacle,1.87,Pinnacle,1.99,Pinnacle
2026-05-24T09:12:07,Napoli vs Udinese,Serie A,16:00,1.47,Pinnacle,4.47,Pinnacle,7.74,Pinnacle,1.88,Pinnacle,2.03,Pinnacle
2026-05-24T09:12:07,AC Milan vs Cagliari,Serie A,18:45,1.33,Pinnacle,5.4,Pinnacle,10.39,Pinnacle,,,,
2026-05-24T09:12:07,Hellas Verona vs AS Roma,Serie A,18:45,9.86,Pinnacle,5.07,Pinnacle,1.36,Pinnacle,1.87,Pinnacle,2.05,Pinnacle
2026-05-24T09:12:07,Cremonese vs Como,Serie A,18:45,6.75,Pinnacle,4.66,Pinnacle,1.49,Pinnacle,,,,
2026-05-24T09:12:07,Lecce vs Genoa,Serie A,18:45,1.87,Pinnacle,3.45,Pinnacle,4.88,Pinnacle,,,,
2026-05-24T09:12:07,Torino vs Juventus,Serie A,18:45,6.95,Pinnacle,4.37,Pinnacle,1.51,Pinnacle,1.85,Pinnacle,2.07,Pinnacle
2026-05-24T09:12:07,Saint Etienne vs Nice,Ligue 1,18:45,2.28,Unibet,3.61,Pinnacle,3.07,Pinnacle,,,,
2026-05-24T09:12:07,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.37,Unibet,5.26,Pinnacle,8.07,Pinnacle,,,,
2026-05-24T09:12:07,Lanus vs Mirassol,Copa Libertadores,22:00,1.76,Unibet,3.47,Pinnacle,5.4,Pinnacle,,,,
2026-05-24T09:12:07,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,1.88,Pinnacle,3.3,Unibet,4.56,Pinnacle,,,,
2026-05-24T09:12:07,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.83,Unibet,3.48,Pinnacle,4.81,Pinnacle,,,,
2026-05-24T09:12:07,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.12,Unibet,9.48,Pinnacle,21.68,Pinnacle,,,,
2026-05-24T09:12:07,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.63,Unibet,3.72,Pinnacle,5.88,Pinnacle,,,,
2026-05-24T09:12:07,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.2,William Hill,7.0,Unibet,19.0,Unibet,,,,
2026-05-24T09:12:07,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.28,Unibet,3.12,Pinnacle,3.42,Pinnacle,,,,
2026-05-24T09:12:07,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.53,Unibet,4.14,Pinnacle,6.26,Pinnacle,1.92,Unibet,1.89,Pinnacle
2026-05-24T09:12:07,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.62,William Hill,3.8,Unibet,5.75,Unibet,,,,
2026-05-24T09:12:07,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.31,Pinnacle,5.1,Unibet,10.0,Unibet,,,,
2026-05-24T09:12:07,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.37,Unibet,4.4,Pinnacle,9.5,Unibet,,,,
2026-05-24T09:12:07,Notts County vs Salford City,League Two,14:00,2.71,Pinnacle,3.15,Unibet,2.8,Unibet,,,,
2026-05-24T09:12:07,Greuther Fürth vs Rot-Weiss Essen,2. Bundesliga,18:30,1.89,Pinnacle,4.07,Pinnacle,3.63,Pinnacle,,,,
2026-05-24T09:12:07,US Catanzaro 1929 vs Monza,Serie B,18:00,2.82,Pinnacle,3.25,Unibet,2.85,Pinnacle,,,,
2026-05-24T09:12:07,Andorra CF vs AD Ceuta FC,Segunda División,14:15,1.32,Unibet,5.98,Pinnacle,8.6,Pinnacle,,,,
2026-05-24T09:12:07,Albacete vs Real Sociedad B,Segunda División,14:15,1.75,Unibet,4.04,Pinnacle,4.8,Pinnacle,,,,
2026-05-24T09:12:07,Sporting Gijón vs Almería,Segunda División,16:30,3.9,Unibet,3.89,Pinnacle,1.99,Pinnacle,,,,
2026-05-24T09:12:07,Cultural Leonesa vs Burgos CF,Segunda División,16:30,3.09,Pinnacle,3.35,Pinnacle,2.55,Unibet,,,,
2026-05-24T09:12:07,SD Huesca vs CD Castellón,Segunda División,16:30,4.5,Unibet,4.16,Pinnacle,1.76,Pinnacle,,,,
2026-05-24T09:12:07,CD Mirandés vs Granada CF,Segunda División,16:30,1.51,Unibet,4.49,Pinnacle,7.19,Pinnacle,,,,
2026-05-24T09:12:07,Cádiz CF vs Leganés,Segunda División,16:30,2.67,Pinnacle,3.3,Unibet,2.93,Pinnacle,,,,
2026-05-24T09:12:07,SD Eibar vs Córdoba,Segunda División,16:30,1.68,Unibet,4.21,Pinnacle,4.91,Pinnacle,,,,
2026-05-24T09:12:07,Real Valladolid CF vs Deportivo La Coruña,Segunda División,16:30,5.0,Pinnacle,3.7,Unibet,1.76,Pinnacle,1.98,Pinnacle,1.88,Pinnacle
2026-05-24T09:12:07,Las Palmas vs Zaragoza,Segunda División,16:30,1.41,Unibet,4.64,Pinnacle,8.59,Pinnacle,1.85,Pinnacle,2.05,Unibet
2026-05-24T09:12:07,Málaga vs Real Racing Club de Santander,Segunda División,16:30,1.68,Pinnacle,4.4,Pinnacle,4.6,Unibet,,,,
2026-05-24T09:12:07,Rapid Wien vs Ried,Austria Bundesliga,15:00,2.1,William Hill,3.5,Pinnacle,3.49,Pinnacle,1.99,Pinnacle,1.86,Pinnacle
2026-05-24T09:12:07,Union Saint-Gilloise vs Anderlecht,Belgian First Div,16:30,1.55,Pinnacle,4.27,Pinnacle,5.69,Pinnacle,,,,
2026-05-24T09:12:07,Club Brugge vs Gent,Belgian First Div,16:30,1.65,Pinnacle,4.65,Pinnacle,4.4,Unibet,,,,
2026-05-24T09:12:07,Sint Truiden vs KV Mechelen,Belgian First Div,16:30,2.04,Pinnacle,3.99,Pinnacle,3.5,Unibet,,,,
2026-05-24T09:12:07,Remo vs Atletico Paranaense,Brasileirao,19:00,2.47,Pinnacle,3.25,Unibet,3.12,Pinnacle,,,,
2026-05-24T09:12:07,Cruzeiro vs Chapecoense,Brasileirao,19:00,1.3,William Hill,5.95,Pinnacle,10.65,Pinnacle,,,,
2026-05-24T09:12:07,Corinthians vs Atletico Mineiro,Brasileirao,21:30,1.79,Pinnacle,3.47,Pinnacle,5.31,Pinnacle,,,,
2026-05-24T09:12:07,Vasco da Gama vs Bragantino-SP,Brasileirao,23:30,1.97,Pinnacle,3.49,Pinnacle,4.17,Pinnacle,,,,
2026-05-24T09:12:07,Coritiba vs Bahia,Brasileirao,23:00,2.72,Pinnacle,3.3,Pinnacle,2.66,Pinnacle,2.07,Unibet,1.83,Pinnacle
2026-05-24T09:12:07,Atletico Goianiense vs São Bernardo,Brasileirao B,19:00,1.95,William Hill,3.3,Unibet,4.67,Pinnacle,,,,
2026-05-24T09:12:07,Clube de Regatas Brasil vs Ponte Preta,Brasileirao B,19:30,1.52,Unibet,4.27,Pinnacle,7.18,Pinnacle,2.0,Pinnacle,1.88,Unibet
2026-05-24T09:12:07,América Mineiro vs Vila Nova,Brasileirao B,21:30,2.23,Pinnacle,3.27,Pinnacle,3.52,Pinnacle,,,,
2026-05-24T09:12:07,Avai vs Goiás,Brasileirao B,22:00,2.33,Pinnacle,3.3,Unibet,3.42,Pinnacle,,,,
2026-05-24T09:12:07,Operario PR vs Criciuma,Brasileirao B,23:30,2.29,Pinnacle,3.15,Unibet,3.59,Pinnacle,,,,
2026-05-24T09:12:07,Botafogo vs Athletic Club (MG),Brasileirao B,22:00,2.08,Unibet,3.16,Pinnacle,4.0,Unibet,,,,
2026-05-24T09:12:07,River Plate vs Belgrano de Cordoba,Liga Profesional,18:30,2.22,Pinnacle,3.0,Unibet,4.3,Unibet,,,,
2026-05-24T09:12:07,Pumas vs Cruz Azul,Liga MX,01:00,3.18,Pinnacle,3.35,Pinnacle,2.4,Unibet,2.05,Pinnacle,1.86,Unibet
2026-05-24T09:12:07,Columbus Crew SC vs Atlanta United FC,MLS,21:00,1.58,Pinnacle,4.5,Unibet,6.0,Unibet,,,,
2026-05-24T09:12:07,Inter Miami CF vs Philadelphia Union,MLS,23:00,1.4,Unibet,5.77,Pinnacle,6.66,Pinnacle,,,,
2026-05-24T09:12:07,Los Angeles FC vs Seattle Sounders FC,MLS,01:15,2.03,Pinnacle,3.82,Pinnacle,3.75,Unibet,,,,
2026-05-24T09:12:07,Deportes Concepción vs Huachipato,Campeonato Chileno,16:30,2.58,Pinnacle,3.25,Unibet,3.2,Unibet,,,,
2026-05-24T09:12:07,La Serena vs Deportes Limache,Campeonato Chileno,19:00,2.59,Pinnacle,3.57,Pinnacle,2.7,Unibet,,,,
2026-05-24T09:12:07,Universidad Católica (CHI) vs Colo Colo,Campeonato Chileno,22:00,2.59,Pinnacle,3.28,Pinnacle,2.87,Pinnacle,2.04,Pinnacle,1.84,Pinnacle
2026-05-24T09:12:07,Kristiansund BK vs Viking FK,Eliteserien,16:00,6.25,Unibet,4.94,Pinnacle,1.54,Pinnacle,,,,
2026-05-24T09:12:07,IK Start vs Vålerenga,Eliteserien,12:30,2.95,Unibet,3.89,Pinnacle,2.27,Pinnacle,,,,
2026-05-24T09:12:07,Tromso vs Aalesund,Eliteserien,15:00,1.44,William Hill,4.88,Pinnacle,6.75,Unibet,,,,
2026-05-24T09:12:07,HamKam vs Lillestrom,Eliteserien,15:00,2.96,Pinnacle,3.63,Pinnacle,2.3,Pinnacle,,,,
2026-05-24T09:12:07,KFUM vs Rosenborg,Eliteserien,15:00,2.33,Unibet,3.63,Pinnacle,2.96,Pinnacle,,,,
2026-05-24T09:12:07,Sarpsborg FK vs Molde,Eliteserien,15:00,2.57,Pinnacle,3.92,Pinnacle,2.48,Pinnacle,,,,
2026-05-24T09:12:07,Sandefjord vs Fredrikstad FK,Eliteserien,17:15,1.85,Pinnacle,4.05,Pinnacle,3.79,Pinnacle,,,,
2026-05-24T09:12:07,Malmo FF vs Västerås SK,Allsvenskan,14:30,1.76,Pinnacle,3.92,Pinnacle,4.46,Pinnacle,,,,
2026-05-24T09:12:07,IF Elfsborg vs BK Hacken,Allsvenskan,17:00,2.93,Pinnacle,3.37,Pinnacle,2.4,William Hill,1.84,Pinnacle,2.0,Unibet
2026-05-24T09:12:07,IFK Goteborg vs Mjällby AIF,Allsvenskan,17:00,2.88,Unibet,3.2,Unibet,2.68,Pinnacle,2.0,William Hill,1.83,Pinnacle
2026-05-24T09:12:07,Sandvikens IF vs Landskrona BoIS,Superettan,15:00,2.51,Pinnacle,3.58,Pinnacle,2.71,Pinnacle,,,,
2026-05-24T09:12:07,IFK Norrkoping vs Östers IF,Superettan,17:05,1.65,William Hill,4.35,Pinnacle,4.7,Unibet,,,,
2026-05-24T09:12:07,Örebro SK vs Helsingborgs IF,Superettan,17:00,2.27,Pinnacle,3.39,Pinnacle,3.07,Pinnacle,1.83,Pinnacle,1.96,Pinnacle
2026-05-24T09:12:07,Derry City vs Shelbourne Dublin,League of Ireland,18:45,2.47,Pinnacle,3.31,Pinnacle,2.88,Unibet,,,,
2026-05-24T09:12:07,Bohemians vs Shamrock Rovers,League of Ireland,19:00,2.42,Pinnacle,3.34,Pinnacle,3.1,Unibet,,,,
